state,isMetro,parent_count,child_count,needs_childcare,total_cost,median_family_income
41,False,1,3,1,77914.4472,74958.3046875
41,False,1,4,1,83962.4352,74958.3046875
41,False,2,0,0,49299.9672,74958.3046875
41,False,2,1,1,64417.0488,74958.3046875
41,False,2,2,1,76473.1872,74958.3046875
41,False,2,3,1,89393.994,74958.3046875
41,False,2,4,1,95499.3228,74958.3046875
41,False,1,0,0,36799.254,78344.7734375
41,False,1,1,1,52400.2152,78344.7734375
41,False,1,2,1,65631.6792,78344.7734375
41,False,1,3,1,81216.0,78344.7734375
41,False,1,4,1,87556.0728,78344.7734375
41,False,2,0,0,51512.274,78344.7734375
41,False,2,1,1,66165.5268,78344.7734375
41,False,2,2,1,78516.3228,78344.7734375
41,False,2,3,1,92549.766,78344.7734375
41,False,2,4,1,98999.262,78344.7734375
41,False,1,0,0,40231.7724,68668.9921875
41,False,1,1,1,56471.6136,68668.9921875
41,False,1,2,1,71767.6284,68668.9921875
41,False,1,3,1,86246.0568,68668.9921875
41,False,1,4,1,93657.762,68668.9921875
41,False,2,0,0,55837.1724,68668.9921875
41,False,2,1,1,72599.25,68668.9921875
41,False,2,2,1,86013.3756,68668.9921875
41,False,2,3,1,98912.976,68668.9921875
41,False,2,4,1,106394.6136,68668.9921875
41,False,1,0,0,33804.486,92499.5703125
41,False,1,1,1,49641.4224,92499.5703125
41,False,1,2,1,62998.1016,92499.5703125
41,False,1,3,1,79369.518,92499.5703125
41,False,1,4,1,85677.6216,92499.5703125
41,False,2,0,0,48725.9388,92499.5703125
41,False,2,1,1,63721.8756,92499.5703125
41,False,2,2,1,76984.4652,92499.5703125
41,False,2,3,1,91292.2968,92499.5703125
41,False,2,4,1,97686.8088,92499.5703125
41,False,1,0,0,35764.008,77053.0234375
41,False,1,1,1,50452.998,77053.0234375
41,False,1,2,1,63987.3336,77053.0234375
41,False,1,3,1,76570.236,77053.0234375
41,False,1,4,1,82731.6852,77053.0234375
41,False,2,0,0,49755.9144,77053.0234375
41,False,2,1,1,65000.2788,77053.0234375
41,False,2,2,1,77084.3376,77053.0234375
41,False,2,3,1,88419.0876,77053.0234375
41,False,2,4,1,94717.3536,77053.0234375
41,False,1,0,0,36557.3904,70594.2890625
41,False,1,1,1,52063.0608,70594.2890625
41,False,1,2,1,65104.506,70594.2890625
41,False,1,3,1,77627.9292,70594.2890625
41,False,1,4,1,83886.5328,70594.2890625
41,False,2,0,0,51156.762,70594.2890625
41,False,2,1,1,65704.1724,70594.2890625
41,False,2,2,1,77883.2928,70594.2890625
41,False,2,3,1,89137.3008,70594.2890625
41,False,2,4,1,96325.1016,70594.2890625
41,False,1,0,0,37654.2948,40483.64453125
41,False,1,1,1,53113.9452,40483.64453125
41,False,1,2,1,67721.7888,40483.64453125
41,False,1,3,1,84201.1584,40483.64453125
41,False,1,4,1,91311.1464,40483.64453125
41,False,2,0,0,54804.2052,40483.64453125
41,False,2,1,1,69174.0816,40483.64453125
41,False,2,2,1,82191.768,40483.64453125
41,False,2,3,1,97074.1464,40483.64453125
41,False,2,4,1,104248.6524,40483.64453125
41,False,1,0,0,35377.0872,70915.6875
41,False,1,1,1,50033.244,70915.6875
41,False,1,2,1,63663.3456,70915.6875
41,False,1,3,1,78905.4252,70915.6875
41,False,1,4,1,85074.5748,70915.6875
41,False,2,0,0,50869.3656,70915.6875
41,False,2,1,1,64446.8256,70915.6875
41,False,2,2,1,76644.8844,70915.6875
41,False,2,3,1,90470.9004,70915.6875
41,False,2,4,1,96728.1684,70915.6875
41,False,1,0,0,38434.5876,53908.3671875
41,False,1,1,1,53939.232,53908.3671875
41,False,1,2,1,68630.496,53908.3671875
41,False,1,3,1,83181.3108,53908.3671875
41,False,1,4,1,90370.3884,53908.3671875
41,False,2,0,0,53944.1256,53908.3671875
41,False,2,1,1,70014.4692,53908.3671875
41,False,2,2,1,83017.6404,53908.3671875
41,False,2,3,1,96066.6972,53908.3671875
41,False,2,4,1,103318.3596,53908.3671875
41,False,1,0,0,36254.7888,73825.7109375
41,False,1,1,1,51008.9532,73825.7109375
41,False,1,2,1,64782.732,73825.7109375
41,False,1,3,1,80217.246,73825.7109375
41,False,1,4,1,86491.1364,73825.7109375
41,False,2,0,0,50087.268,73825.7109375
41,False,2,1,1,65395.9332,73825.7109375
41,False,2,2,1,77633.496,73825.7109375
41,False,2,3,1,91559.8764,73825.7109375
41,False,2,4,1,97943.6484,73825.7109375
41,False,1,0,0,35171.5284,83139.0234375
41,False,1,1,1,50594.8476,83139.0234375
41,False,1,2,1,63638.004,83139.0234375
41,False,1,3,1,78890.6364,83139.0234375
41,False,1,4,1,85052.7888,83139.0234375
41,False,2,0,0,49756.3884,83139.0234375
41,False,2,1,1,64332.9432,83139.0234375
41,False,2,2,1,76590.024,83139.0234375
41,False,2,3,1,90429.228,83139.0234375
41,False,2,4,1,97468.6344,83139.0234375
41,False,1,0,0,37031.8356,73622.3984375
41,False,1,1,1,53787.7908,73622.3984375
41,False,1,2,1,68376.5628,73622.3984375
41,False,1,3,1,85482.258,73622.3984375
41,False,1,4,1,93107.0388,73622.3984375
41,False,2,0,0,54235.7232,73622.3984375
41,False,2,1,1,69855.3168,73622.3984375
41,False,2,2,1,83439.2988,73622.3984375
41,False,2,3,1,98879.4144,73622.3984375
41,False,2,4,1,106584.1644,73622.3984375
41,True,1,0,0,36752.7036,97712.765625
41,True,1,1,1,55412.6196,97712.765625
41,True,1,2,1,71012.982,97712.765625
41,True,1,3,1,87425.0916,97712.765625
41,True,1,4,1,93857.6484,97712.765625
41,True,2,0,0,50555.6136,97712.765625
41,True,2,1,1,67597.5528,97712.765625
41,True,2,2,1,82113.4332,97712.765625
41,True,2,3,1,97514.6196,97712.765625
41,True,2,4,1,103295.3208,97712.765625
41,False,1,0,0,36626.3292,60582.73828125
41,False,1,1,1,51267.3396,60582.73828125
41,False,1,2,1,64972.6704,60582.73828125
41,False,1,3,1,77458.6872,60582.73828125
41,False,1,4,1,83705.4372,60582.73828125
41,False,2,0,0,50860.0836,60582.73828125
41,False,2,1,1,65587.6872,60582.73828125
41,False,2,2,1,77730.8676,60582.73828125
41,False,2,3,1,88936.8696,60582.73828125
41,False,2,4,1,95286.6444,60582.73828125
41,True,1,0,0,34715.5308,78375.578125
41,True,1,1,1,49865.3676,78375.578125
41,True,1,2,1,63584.76,78375.578125
41,True,1,3,1,76669.4184,78375.578125
41,True,1,4,1,83792.982,78375.578125
41,True,2,0,0,49261.3188,78375.578125
41,True,2,1,1,63377.9412,78375.578125
41,True,2,2,1,76308.486,78375.578125
41,True,2,3,1,88954.9164,78375.578125
41,True,2,4,1,95341.2828,78375.578125
41,False,1,0,0,35624.622,70641.5234375
41,False,1,1,1,50653.0428,70641.5234375
41,False,1,2,1,64429.2828,70641.5234375
41,False,1,3,1,80134.8984,70641.5234375
41,False,1,4,1,86338.0896,70641.5234375
41,False,2,0,0,49580.1624,70641.5234375
41,False,2,1,1,65002.6404,70641.5234375
41,False,2,2,1,77304.6564,70641.5234375
41,False,2,3,1,91504.1484,70641.5234375
41,False,2,4,1,97811.4612,70641.5234375
41,False,1,0,0,36015.5976,76835.3359375
41,False,1,1,1,51404.496,76835.3359375
41,False,1,2,1,64481.1972,76835.3359375
41,False,1,3,1,79078.014,76835.3359375
41,False,1,4,1,85349.5608,76835.3359375
41,False,2,0,0,50670.3048,76835.3359375
41,False,2,1,1,65201.5896,76835.3359375
41,False,2,2,1,77445.3516,76835.3359375
41,False,2,3,1,90614.3088,76835.3359375
41,False,2,4,1,96997.1832,76835.3359375
41,True,1,0,0,37160.4252,75748.9609375
41,True,1,1,1,56554.8696,75748.9609375
41,True,1,2,1,73739.6196,75748.9609375
41,True,1,3,1,91957.1544,75748.9609375
41,True,1,4,1,99425.9652,75748.9609375
41,True,2,0,0,53381.3496,75748.9609375
41,True,2,1,1,72426.024,75748.9609375
41,True,2,2,1,87796.5288,75748.9609375
41,True,2,3,1,104242.5348,75748.9609375
41,True,2,4,1,111645.492,75748.9609375
41,False,1,0,0,38626.5324,42499.3046875
41,False,1,1,1,54182.1384,42499.3046875
41,False,1,2,1,69041.0856,42499.3046875
41,False,1,3,1,82940.0268,42499.3046875
41,False,1,4,1,90365.238,42499.3046875
41,False,2,0,0,54493.9164,42499.3046875
41,False,2,1,1,70636.4244,42499.3046875
41,False,2,2,1,83787.0708,42499.3046875
41,False,2,3,1,96206.004,42499.3046875
41,False,2,4,1,103741.6524,42499.3046875
41,False,1,0,0,36032.49,68770.6484375
41,False,1,1,1,50678.3556,68770.6484375
41,False,1,2,1,64336.74,68770.6484375
41,False,1,3,1,76810.5756,68770.6484375
41,False,1,4,1,83024.2152,68770.6484375
41,False,2,0,0,49944.3696,68770.6484375
41,False,2,1,1,65159.6952,68770.6484375
41,False,2,2,1,77314.992,68770.6484375
41,False,2,3,1,88531.9332,68770.6484375
41,False,2,4,1,94869.5388,68770.6484375
41,True,1,0,0,33293.1852,82364.796875
41,True,1,1,1,50189.0628,82364.796875
41,True,1,2,1,64722.2112,82364.796875
41,True,1,3,1,79390.242,82364.796875
41,True,1,4,1,85826.7768,82364.796875
41,True,2,0,0,46979.6832,82364.796875
41,True,2,1,1,62670.1524,82364.796875
41,True,2,2,1,76397.496,82364.796875
41,True,2,3,1,90348.1056,82364.796875
41,True,2,4,1,96206.5956,82364.796875
41,False,1,0,0,35815.23,79100.515625
41,False,1,1,1,50347.5708,79100.515625
41,False,1,2,1,63844.8168,79100.515625
41,False,1,3,1,76179.0936,79100.515625
41,False,1,4,1,82114.8756,79100.515625
41,False,2,0,0,51161.25,79100.515625
41,False,2,1,1,64619.4084,79100.515625
41,False,2,2,1,76655.8596,79100.515625
41,False,2,3,1,87772.9512,79100.515625
41,False,2,4,1,93838.002,79100.515625
41,False,1,0,0,36553.4064,34518.8125
41,False,1,1,1,51557.6016,34518.8125
41,False,1,2,1,65537.2788,34518.8125
41,False,1,3,1,78541.8108,34518.8125
41,False,1,4,1,85429.8336,34518.8125
41,False,2,0,0,51861.1584,34518.8125
41,False,2,1,1,67429.4412,34518.8125
41,False,2,2,1,79977.6792,34518.8125
41,False,2,3,1,91715.478,34518.8125
41,False,2,4,1,98645.1564,34518.8125
41,True,1,0,0,36320.6568,74985.0
41,True,1,1,1,56115.0588,74985.0
41,True,1,2,1,73659.3576,74985.0
41,True,1,3,1,93084.8736,74985.0
41,True,1,4,1,100998.4332,74985.0
41,True,2,0,0,53109.99,74985.0
41,True,2,1,1,72538.6284,74985.0
41,True,2,2,1,88327.0728,74985.0
41,True,2,3,1,105927.7032,74985.0
41,True,2,4,1,113797.6524,74985.0
41,False,1,0,0,37781.4144,72270.0703125
41,False,1,1,1,53464.4292,72270.0703125
41,False,1,2,1,68349.6744,72270.0703125
41,False,1,3,1,82246.6176,72270.0703125
41,False,1,4,1,89712.48,72270.0703125
41,False,2,0,0,53671.242,72270.0703125
41,False,2,1,1,69897.4332,72270.0703125
41,False,2,2,1,83134.2252,72270.0703125
41,False,2,3,1,95578.8756,72270.0703125
41,False,2,4,1,103125.1284,72270.0703125
41,False,1,0,0,35265.9492,68638.1875
41,False,1,1,1,50101.3716,68638.1875
41,False,1,2,1,63782.9184,68638.1875
41,False,1,3,1,77153.1216,68638.1875
41,False,1,4,1,83354.0448,68638.1875
41,False,2,0,0,49125.4752,68638.1875
41,False,2,1,1,64432.5936,68638.1875
41,False,2,2,1,76647.0,68638.1875
41,False,2,3,1,88728.2112,68638.1875
41,False,2,4,1,95004.0468,68638.1875
41,False,1,0,0,35571.5952,60754.21484375
41,False,1,1,1,50085.498,60754.21484375
41,False,1,2,1,63611.8296,60754.21484375
41,False,1,3,1,76847.8068,60754.21484375
41,False,1,4,1,83059.0548,60754.21484375
41,False,2,0,0,49562.5728,60754.21484375
41,False,2,1,1,64638.4044,60754.21484375
41,False,2,2,1,76728.5628,60754.21484375
41,False,2,3,1,88677.9492,60754.21484375
41,False,2,4,1,95026.7868,60754.21484375
41,False,1,0,0,35948.9004,72859.46875
41,False,1,1,1,50574.3168,72859.46875
41,False,1,2,1,64200.3456,72859.46875
41,False,1,3,1,76751.8128,72859.46875
41,False,1,4,1,82793.6724,72859.46875
41,False,2,0,0,50709.4452,72859.46875
41,False,2,1,1,64972.8576,72859.46875
41,False,2,2,1,77117.5308,72859.46875
41,False,2,3,1,88426.002,72859.46875
41,False,2,4,1,94577.496,72859.46875
41,False,1,0,0,35252.352,72177.65625
41,False,1,1,1,49687.9632,72177.65625
41,False,1,2,1,63025.1544,72177.65625
41,False,1,3,1,75764.1912,72177.65625
41,False,1,4,1,81770.1264,72177.65625
41,False,2,0,0,49056.756,72177.65625
41,False,2,1,1,64032.4632,72177.65625
41,False,2,2,1,75954.492,72177.65625
41,False,2,3,1,87452.0688,72177.65625
41,False,2,4,1,93600.0996,72177.65625
41,False,1,0,0,35927.8008,89900.671875
41,False,1,1,1,51727.7808,89900.671875
41,False,1,2,1,65960.1744,89900.671875
41,False,1,3,1,80265.4224,89900.671875
41,False,1,4,1,86656.8108,89900.671875
41,False,2,0,0,50017.3008,89900.671875
41,False,2,1,1,66138.3696,89900.671875
41,False,2,2,1,78846.2808,89900.671875
41,False,2,3,1,91681.6524,89900.671875
41,False,2,4,1,98163.5976,89900.671875
41,False,1,0,0,36099.4716,72038.0078125
41,False,1,1,1,51347.1096,72038.0078125
41,False,1,2,1,64196.6892,72038.0078125
41,False,1,3,1,77405.6604,72038.0078125
41,False,1,4,1,84262.9332,72038.0078125
41,False,2,0,0,50837.4732,72038.0078125
41,False,2,1,1,64949.8128,72038.0078125
41,False,2,2,1,76988.232,72038.0078125
41,False,2,3,1,89713.02,72038.0078125
41,False,2,4,1,95867.3088,72038.0078125
41,False,1,0,0,37686.4368,25529.9765625
41,False,1,1,1,52899.1644,25529.9765625
41,False,1,2,1,67393.758,25529.9765625
41,False,1,3,1,82131.228,25529.9765625
41,False,1,4,1,89437.6524,25529.9765625
41,False,2,0,0,53538.996,25529.9765625
41,False,2,1,1,69395.9352,25529.9765625
41,False,2,2,1,82347.4692,25529.9765625
41,False,2,3,1,95603.0628,25529.9765625
41,False,2,4,1,103049.7192,25529.9765625
41,False,1,0,0,35878.77,67986.15625
41,False,1,1,1,50594.5428,67986.15625
41,False,1,2,1,64424.5488,67986.15625
41,False,1,3,1,77746.506,67986.15625
41,False,1,4,1,84215.3208,67986.15625
41,False,2,0,0,50099.9244,67986.15625
41,False,2,1,1,65387.3376,67986.15625
41,False,2,2,1,77729.1096,67986.15625
41,False,2,3,1,89720.226,67986.15625
41,False,2,4,1,96340.266,67986.15625
41,True,1,0,0,35961.9936,77056.109375
41,True,1,1,1,52072.002,77056.109375
41,True,1,2,1,66405.5328,77056.109375
41,True,1,3,1,80442.522,77056.109375
41,True,1,4,1,87664.5408,77056.109375
41,True,2,0,0,50617.998,77056.109375
41,True,2,1,1,65542.482,77056.109375
41,True,2,2,1,78982.3824,77056.109375
41,True,2,3,1,92405.8248,77056.109375
41,True,2,4,1,98873.3208,77056.109375
41,True,1,0,0,35926.5876,98015.6796875
41,True,1,1,1,54412.3008,98015.6796875
41,True,1,2,1,70316.514,98015.6796875
41,True,1,3,1,84937.6236,98015.6796875
41,True,1,4,1,91462.8396,98015.6796875
41,True,2,0,0,50534.1564,98015.6796875
41,True,2,1,1,68649.1872,98015.6796875
41,True,2,2,1,82895.3904,98015.6796875
41,True,2,3,1,95924.484,98015.6796875
41,True,2,4,1,102511.8048,98015.6796875
41,False,1,0,0,34422.9552,72977.5546875
41,False,1,1,1,48757.5996,72977.5546875
41,False,1,2,1,61938.1056,72977.5546875
41,False,1,3,1,75173.6076,72977.5546875
41,False,1,4,1,80883.0876,72977.5546875
41,False,2,0,0,49451.6256,72977.5546875
41,False,2,1,1,62988.9732,72977.5546875
41,False,2,2,1,74848.7232,72977.5546875
41,False,2,3,1,86866.0548,72977.5546875
41,False,2,4,1,92727.4632,72977.5546875
41,False,1,0,0,34369.4652,72908.7578125
41,False,1,1,1,48938.2788,72908.7578125
41,False,1,2,1,62354.8068,72908.7578125
41,False,1,3,1,76062.4164,72908.7578125
41,False,1,4,1,82146.7788,72908.7578125
41,False,2,0,0,48399.2172,72908.7578125
41,False,2,1,1,63500.6076,72908.7578125
41,False,2,2,1,75576.5268,72908.7578125
41,False,2,3,1,88012.236,72908.7578125
41,False,2,4,1,94240.0608,72908.7578125
41,False,1,0,0,37781.1648,40431.27734375
41,False,1,1,1,52903.476,40431.27734375
41,False,1,2,1,67136.0268,40431.27734375
41,False,1,3,1,80404.9332,40431.27734375
41,False,1,4,1,87326.3496,40431.27734375
41,False,2,0,0,52898.6832,40431.27734375
41,False,2,1,1,68607.258,40431.27734375
41,False,2,2,1,81278.8476,40431.27734375
41,False,2,3,1,93184.488,40431.27734375
41,False,2,4,1,100166.4372,40431.27734375
42,True,1,0,0,33252.0852,63724.82421875
42,True,1,1,1,49944.8088,63724.82421875
42,True,1,2,1,59896.8984,63724.82421875
42,True,1,3,1,71971.0956,63724.82421875
42,True,1,4,1,76713.2988,63724.82421875
42,True,2,0,0,46195.3824,63724.82421875
42,True,2,1,1,62443.6752,63724.82421875
42,True,2,2,1,71053.1772,63724.82421875
42,True,2,3,1,82011.7092,63724.82421875
42,True,2,4,1,87150.3168,63724.82421875
42,False,1,0,0,35299.8456,58489.0390625
42,False,1,1,1,49244.5488,58489.0390625
42,False,1,2,1,58755.48,58489.0390625
42,False,1,3,1,69767.0268,58489.0390625
42,False,1,4,1,74612.6604,58489.0390625
42,False,2,0,0,47143.98,58489.0390625
42,False,2,1,1,61705.8984,58489.0390625
42,False,2,2,1,70515.258,58489.0390625
42,False,2,3,1,80529.0528,58489.0390625
42,False,2,4,1,86606.0796,58489.0390625
42,False,1,0,0,33046.6584,52284.95703125
42,False,1,1,1,45356.1888,52284.95703125
42,False,1,2,1,54343.764,52284.95703125
42,False,1,3,1,64708.6284,52284.95703125
42,False,1,4,1,69279.5688,52284.95703125
42,False,2,0,0,45481.1772,52284.95703125
42,False,2,1,1,57085.9572,52284.95703125
42,False,2,2,1,65303.4612,52284.95703125
42,False,2,3,1,74803.4412,52284.95703125
42,False,2,4,1,80641.986,52284.95703125
42,False,1,0,0,34394.376,54161.9921875
42,False,1,1,1,47318.4876,54161.9921875
42,False,1,2,1,56854.4652,54161.9921875
42,False,1,3,1,69815.4732,54161.9921875
42,False,1,4,1,74798.1504,54161.9921875
42,False,2,0,0,46698.6264,54161.9921875
42,False,2,1,1,59542.8804,54161.9921875
42,False,2,2,1,68300.8296,54161.9921875
42,False,2,3,1,80218.494,54161.9921875
42,False,2,4,1,86518.5876,54161.9921875
42,True,1,0,0,34037.862,72639.7265625
42,True,1,1,1,51362.484,72639.7265625
42,True,1,2,1,61624.1256,72639.7265625
42,True,1,3,1,74268.48,72639.7265625
42,True,1,4,1,79388.8596,72639.7265625
42,True,2,0,0,47234.022,72639.7265625
42,True,2,1,1,64004.1096,72639.7265625
42,True,2,2,1,72893.1036,72639.7265625
42,True,2,3,1,84309.5916,72639.7265625
42,True,2,4,1,89676.498,72639.7265625
42,True,1,0,0,33498.2016,63931.21484375
42,True,1,1,1,51287.2908,63931.21484375
42,True,1,2,1,60935.4672,63931.21484375
42,True,1,3,1,73254.0,63931.21484375
42,True,1,4,1,79146.5916,63931.21484375
42,True,2,0,0,46771.7964,63931.21484375
42,True,2,1,1,63641.9652,63931.21484375
42,True,2,2,1,72560.6256,63931.21484375
42,True,2,3,1,84458.7828,63931.21484375
42,True,2,4,1,89963.9064,63931.21484375
42,True,1,0,0,31102.5,49423.19140625
42,True,1,1,1,46745.1564,49423.19140625
42,True,1,2,1,55634.8944,49423.19140625
42,True,1,3,1,67129.02,49423.19140625
42,True,1,4,1,71642.8008,49423.19140625
42,True,2,0,0,43278.5124,49423.19140625
42,True,2,1,1,58339.4352,49423.19140625
42,True,2,2,1,66493.4004,49423.19140625
42,True,2,3,1,77067.024,49423.19140625
42,True,2,4,1,82827.8148,49423.19140625
42,True,1,0,0,35310.5268,67060.984375
42,True,1,1,1,49936.3536,67060.984375
42,True,1,2,1,59135.6196,67060.984375
42,True,1,3,1,70085.9184,67060.984375
42,True,1,4,1,74811.1284,67060.984375
42,True,2,0,0,47547.0204,67060.984375
42,True,2,1,1,61730.5956,67060.984375
42,True,2,2,1,70171.9392,67060.984375
42,True,2,3,1,80077.1364,67060.984375
42,True,2,4,1,85266.0588,67060.984375
42,False,1,0,0,33094.0608,59490.1953125
42,False,1,1,1,45169.8228,59490.1953125
42,False,1,2,1,53937.1932,59490.1953125
42,False,1,3,1,64215.4452,59490.1953125
42,False,1,4,1,68617.9224,59490.1953125
42,False,2,0,0,45358.7928,59490.1953125
42,False,2,1,1,56781.1116,59490.1953125
42,False,2,2,1,64810.3716,59490.1953125
42,False,2,3,1,74261.1264,59490.1953125
42,False,2,4,1,79920.5448,59490.1953125
42,True,1,0,0,33523.3476,51702.74609375
42,True,1,1,1,47286.9468,51702.74609375
42,True,1,2,1,56506.1952,51702.74609375
42,True,1,3,1,67153.4532,51702.74609375
42,True,1,4,1,72773.5728,51702.74609375
42,True,2,0,0,45115.8312,51702.74609375
42,True,2,1,1,59467.512,51702.74609375
42,True,2,2,1,67934.0688,51702.74609375
42,True,2,3,1,78395.3148,51702.74609375
42,True,2,4,1,83844.7848,51702.74609375
42,True,1,0,0,41545.8312,73929.421875
42,True,1,1,1,59804.9184,73929.421875
42,True,1,2,1,70673.7192,73929.421875
42,True,1,3,1,85186.5588,73929.421875
42,True,1,4,1,90808.4064,73929.421875
42,True,2,0,0,54447.3048,73929.421875
42,True,2,1,1,72066.006,73929.421875
42,True,2,2,1,81846.1056,73929.421875
42,True,2,3,1,94692.8208,73929.421875
42,True,2,4,1,100429.3128,73929.421875
42,True,1,0,0,31465.6548,61468.88671875
42,True,1,1,1,46916.868,61468.88671875
42,True,1,2,1,55584.522,61468.88671875
42,True,1,3,1,67026.5508,61468.88671875
42,True,1,4,1,72121.734,61468.88671875
42,True,2,0,0,43909.1424,61468.88671875
42,True,2,1,1,58246.1484,61468.88671875
42,True,2,2,1,66196.0728,61468.88671875
42,True,2,3,1,77537.3904,61468.88671875
42,True,2,4,1,82345.236,61468.88671875
42,False,1,0,0,32842.8456,50453.09765625
42,False,1,1,1,44860.3764,50453.09765625
42,False,1,2,1,53665.8456,50453.09765625
42,False,1,3,1,63344.4732,50453.09765625
42,False,1,4,1,67757.754,50453.09765625
42,False,2,0,0,44047.7868,50453.09765625
42,False,2,1,1,56441.5668,50453.09765625
42,False,2,2,1,64461.5328,50453.09765625
42,False,2,3,1,73324.4652,50453.09765625
42,False,2,4,1,78995.1624,50453.09765625
42,False,1,0,0,33630.9732,44759.34765625
42,False,1,1,1,46020.5796,44759.34765625
42,False,1,2,1,55027.6284,44759.34765625
42,False,1,3,1,67440.762,44759.34765625
42,False,1,4,1,71994.5916,44759.34765625
42,False,2,0,0,44763.9552,44759.34765625
42,False,2,1,1,57687.9084,44759.34765625
42,False,2,2,1,65943.4452,44759.34765625
42,False,2,3,1,77429.754,44759.34765625
42,False,2,4,1,83255.748,44759.34765625
42,False,1,0,0,32371.4916,45188.5625
42,False,1,1,1,44982.6972,45188.5625
42,False,1,2,1,53975.5428,45188.5625
42,False,1,3,1,66250.8636,45188.5625
42,False,1,4,1,70655.2092,45188.5625
42,False,2,0,0,43374.2016,45188.5625
42,False,2,1,1,56613.1644,45188.5625
42,False,2,2,1,64833.6792,45188.5625
42,False,2,3,1,76212.4572,45188.5625
42,False,2,4,1,81858.744,45188.5625
42,False,1,0,0,33744.5124,63448.609375
42,False,1,1,1,47163.642,63448.609375
42,False,1,2,1,56579.3676,63448.609375
42,False,1,3,1,68776.74,63448.609375
42,False,1,4,1,74246.4612,63448.609375
42,False,2,0,0,45582.9612,63448.609375
42,False,2,1,1,59629.8864,63448.609375
42,False,2,2,1,68338.0368,63448.609375
42,False,2,3,1,80331.4452,63448.609375
42,False,2,4,1,85575.4272,63448.609375
42,True,1,0,0,31893.4332,57668.60546875
42,True,1,1,1,47609.1792,57668.60546875
42,True,1,2,1,56384.3376,57668.60546875
42,True,1,3,1,67405.8456,57668.60546875
42,True,1,4,1,71760.9372,57668.60546875
42,True,2,0,0,43905.0792,57668.60546875
42,True,2,1,1,58998.6264,57668.60546875
42,True,2,2,1,67075.02,57668.60546875
42,True,2,3,1,77198.8884,57668.60546875
42,True,2,4,1,82792.4064,57668.60546875
42,False,1,0,0,33236.1768,58248.76171875
42,False,1,1,1,46218.5916,58248.76171875
42,False,1,2,1,55595.3208,58248.76171875
42,False,1,3,1,68246.3028,58248.76171875
42,False,1,4,1,73122.978,58248.76171875
42,False,2,0,0,44793.4368,58248.76171875
42,False,2,1,1,58339.2828,58248.76171875
42,False,2,2,1,66938.25,58248.76171875
42,False,2,3,1,78600.9372,58248.76171875
42,False,2,4,1,84784.236,58248.76171875
42,True,1,0,0,40999.9776,74837.1328125
42,True,1,1,1,60264.0936,74837.1328125
42,True,1,2,1,71807.0688,74837.1328125
42,True,1,3,1,87663.732,74837.1328125
42,True,1,4,1,93667.02,74837.1328125
42,True,2,0,0,54358.9752,74837.1328125
42,True,2,1,1,73203.6564,74837.1328125
42,True,2,2,1,83617.8984,74837.1328125
42,True,2,3,1,97710.4572,74837.1328125
42,True,2,4,1,103844.8248,74837.1328125
42,False,1,0,0,33499.644,54514.1953125
42,False,1,1,1,45722.6568,54514.1953125
42,False,1,2,1,54625.9452,54514.1953125
42,False,1,3,1,64430.3436,54514.1953125
42,False,1,4,1,68940.732,54514.1953125
42,False,2,0,0,45856.872,54514.1953125
42,False,2,1,1,57405.3228,54514.1953125
42,False,2,2,1,65559.3924,54514.1953125
42,False,2,3,1,74525.0916,54514.1953125
42,False,2,4,1,80320.6056,54514.1953125
42,False,1,0,0,33813.642,58954.19140625
42,False,1,1,1,46413.4632,58954.19140625
42,False,1,2,1,55433.2032,58954.19140625
42,False,1,3,1,67286.5248,58954.19140625
42,False,1,4,1,71881.3188,58954.19140625
42,False,2,0,0,45030.5628,58954.19140625
42,False,2,1,1,58259.9652,58954.19140625
42,False,2,2,1,66542.4312,58954.19140625
42,False,2,3,1,77465.8884,58954.19140625
42,False,2,4,1,83356.8984,58954.19140625
42,True,1,0,0,37465.38,65629.5859375
42,True,1,1,1,53517.4572,65629.5859375
42,True,1,2,1,63191.4492,65629.5859375
42,True,1,3,1,75363.1704,65629.5859375
42,True,1,4,1,80488.5588,65629.5859375
42,True,2,0,0,50114.6136,65629.5859375
42,True,2,1,1,65722.8228,65629.5859375
42,True,2,2,1,74646.24,65629.5859375
42,True,2,3,1,85635.4452,65629.5859375
42,True,2,4,1,90867.024,65629.5859375
42,False,1,0,0,31530.3576,57273.27734375
42,False,1,1,1,45277.3272,57273.27734375
42,False,1,2,1,54191.9532,57273.27734375
42,False,1,3,1,66544.2948,57273.27734375
42,False,1,4,1,71671.2252,57273.27734375
42,False,2,0,0,43957.3152,57273.27734375
42,False,2,1,1,57154.8276,57273.27734375
42,False,2,2,1,65341.4184,57273.27734375
42,False,2,3,1,77559.2928,57273.27734375
42,False,2,4,1,82493.6364,57273.27734375
42,True,1,0,0,33661.3944,74873.078125
42,True,1,1,1,48709.2504,74873.078125
42,True,1,2,1,57716.3964,74873.078125
42,True,1,3,1,70196.6952,74873.078125
42,True,1,4,1,74704.002,74873.078125
42,True,2,0,0,45793.3068,74873.078125
42,True,2,1,1,59894.1912,74873.078125
42,True,2,2,1,68956.5408,74873.078125
42,True,2,3,1,79687.7748,74873.078125
42,True,2,4,1,84675.738,74873.078125
42,False,1,0,0,33556.2768,45324.1015625
42,False,1,1,1,46247.0388,45324.1015625
42,False,1,2,1,55299.3456,45324.1015625
