state,isMetro,parent_count,child_count,needs_childcare,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes
42,False,1,3,1,10752.0,9264.84744,13146.9228,12440.6016,7248.87372,10004.98464,3272.59752
42,False,1,4,1,10752.0,11340.79908,13517.0052,14915.8716,7988.66748,10004.98464,2381.07804
42,False,2,0,0,6300.0,5896.52964,13165.7268,10029.58008,4441.02396,0.0,4937.93736
42,False,2,1,1,7956.0,7338.82476,13852.6308,12504.8496,5567.65212,5436.9972,4939.74612
42,False,2,2,1,7956.0,9294.46368,14321.2164,14980.1208,6283.1148,8930.16288,4129.71492
42,False,2,3,1,10752.0,11347.83396,14687.1288,17455.392,7991.08452,10004.98464,4225.96872
42,False,2,4,1,10752.0,13887.0276,15243.0972,19930.6608,8880.45192,10004.98464,3433.58604
42,True,1,0,0,6822.84156,3283.7273999999998,10997.179680000001,4981.47984,3625.37022,0.0,4366.4220000000005
42,True,1,1,1,9414.10068,4839.41616,11856.58812,7527.9228,5181.44274,7459.5531,4297.2029999999995
42,True,1,2,1,9414.10068,7090.553459999999,12749.1438,10074.3648,6009.961859999999,11135.43822,3690.2440800000004
42,True,1,3,1,12315.294,9459.11028,13318.8288,12620.8068,7804.909799999999,12266.4792,4309.01568
42,True,1,4,1,12315.294,11578.59156,13772.1678,15167.25,8580.16044,12266.4792,3527.4100200000003
42,True,2,0,0,7598.94804,6020.1672,13067.4624,9962.95968,4970.08302,0.0,5154.24612
42,True,2,1,1,9414.10068,7492.70364,13945.1286,12509.4024,6155.44668,7459.5531,5621.238240000001
42,True,2,2,1,9414.10068,9489.348300000001,14542.2114,15055.8456,6864.2022,11135.43822,4957.79292
42,True,2,3,1,12315.294,11585.7726,14976.946800000002,17602.2864,8582.787240000001,12266.4792,5137.226640000001
42,True,2,4,1,12315.294,14178.2088,15218.7762,20148.7296,9509.04162,12266.4792,4275.222659999999
43,False,1,0,0,6600.0,2982.8487,11387.64768,5506.79004,3489.61452,0.0,4471.74222
43,False,1,1,1,9114.0,4395.99372,12060.0744,8226.5208,4909.264859999999,4845.564,3849.24024
43,False,1,2,1,9114.0,6440.86596,12857.6484,10946.25072,5659.20408,8407.53516,3191.6112599999997
43,False,1,3,1,12528.0,8592.39876,13493.49,13665.9816,7628.55102,9503.52648,3785.1621
43,False,1,4,1,12528.0,10517.676660000001,14081.654999999999,16385.712,8320.23816,9503.52648,2911.32816
43,False,2,0,0,7536.0,5468.55594,13355.2758,11013.58008,4692.08148,0.0,5308.04298
43,False,2,1,1,9114.0,6806.16828,14149.7916,13733.3112,5795.7029999999995,4845.564,5252.6973
43,False,2,2,1,9114.0,8619.864959999999,14692.1856,16453.0416,6464.83776,8407.53516,4522.949339999999
43,False,2,3,1,12528.0,10524.200280000001,15319.252199999999,19172.772,8322.61446,9503.52648,4795.828079999999
43,False,2,4,1,12528.0,12879.0996,15349.3458,21892.5012,9178.45866,9503.52648,3913.39068
43,True,1,0,0,8230.2792,2982.8487,11010.11826,5311.47984,4080.13308,0.0,4719.68058
43,True,1,1,1,11601.83754,4395.99372,11950.88454,8021.8897799999995,5797.0158599999995,6988.59924,4870.888559999999
43,True,1,2,1,11601.83754,6440.86596,12926.030999999999,10732.2993,6503.83338,11811.7764,4711.122960000001
43,True,1,3,1,15516.6102,8592.39876,13626.771,13442.7096,8683.16634,13295.829600000001,5976.70698
43,True,1,4,1,15516.6102,10517.676660000001,14039.8926,16153.118999999999,9373.762200000001,13295.829600000001,5610.7617
43,True,2,0,0,9474.63756,5468.55594,13243.881000000001,10622.95968,5404.490159999999,0.0,5656.18944
43,True,2,1,1,11601.83754,6806.16828,14235.913199999999,13333.369200000001,6630.9027,6988.59924,6340.136759999999
43,True,2,2,1,11601.83754,8619.864959999999,14933.0406,16043.7792,7257.575699999999,11811.7764,5887.09374
43,True,2,3,1,15516.6102,10524.200280000001,15344.883600000001,18754.1898,9376.16748,13295.829600000001,6406.68348
43,True,2,4,1,15516.6102,12879.0996,15482.118,21464.598599999998,10244.28036,13295.829600000001,5688.609420000001
44,False,1,0,0,6444.0,3216.28896,12528.1548,5157.2802,3433.31652,0.0,5958.75408
44,False,1,1,1,8808.0,4740.02784,13386.8964,7911.4746,4925.60592,6867.15012,6589.73436
44,False,1,2,1,8808.0,6944.9334,14737.728,10665.66948,5732.26176,15059.2824,8531.73048
44,False,1,3,1,12276.0,9264.84744,15318.4704,13419.8652,7698.44748,17579.9376,11311.57836
44,False,1,4,1,12276.0,11340.79908,15717.5928,16174.0608,8449.0188,17579.9376,11470.03128
44,False,2,0,0,7608.0,5896.52964,14628.6396,10314.56028,4916.02812,0.0,6826.55496
44,False,2,1,1,8808.0,7338.82476,15919.5336,13068.756,5876.36532,6867.15012,8328.64452
44,False,2,2,1,8808.0,9294.46368,16579.6284,15822.9492,6591.82764,15059.2824,9581.68728
44,False,2,3,1,12276.0,11347.83396,16920.7632,18577.146,8451.58452,17579.9376,11046.32808
44,False,2,4,1,12276.0,13887.0276,17007.3708,21331.3392,9377.57004,17579.9376,11057.8206
44,True,1,0,0,8646.0,3185.16354,10851.83424,4280.37996,4309.45314,0.0,6020.64372
44,True,1,1,1,11451.40098,4694.157,11928.2157,6559.76664,5836.321620000001,6799.388639999999,6538.58424
44,True,1,2,1,11451.40098,6877.724459999999,13198.5522,8839.15284,6621.07104,15438.3588,8297.39832
44,True,1,3,1,16230.6378,9175.18692,14018.9532,11118.5376,9178.4601,18096.5034,12046.69128
44,True,1,4,1,16230.6378,11231.05038,14886.1152,13397.9244,9917.31408,18096.5034,12046.53108
44,True,2,0,0,9300.0,5839.4667,13427.2254,8560.76004,5526.97812,0.0,6801.035159999999
44,True,2,1,1,11451.40098,7267.80432,14645.0112,10840.14624,6761.26134,6799.388639999999,8007.008040000001
44,True,2,2,1,11451.40098,9204.51708,15416.9952,13119.5328,7457.29464,15438.3588,9275.77332
44,True,2,3,1,16230.6378,11238.01578,16286.5644,15398.9184,9919.81752,18096.5034,11427.328140000001
44,True,2,4,1,16230.6378,13752.6384,16599.321600000003,17678.3052,10823.5437,18096.5034,11348.452860000001
45,False,1,0,0,5988.0,3133.28796,11320.74468,5302.79004,3298.18068,0.0,5550.25776
45,False,1,1,1,8700.00732,4617.705,12052.626,7921.15872,4832.05848,6827.41776,6306.08568
45,False,1,2,1,8700.00732,6765.70896,12797.8344,10539.5274,5601.52224,11198.13864,6314.92164
45,False,1,3,1,11503.33668,9025.75488,13385.2848,13157.898,7424.68356,12542.9748,8112.60936
45,False,1,4,1,11503.33668,11048.1336,14070.7044,15776.2644,8174.45652,12542.9748,7884.53904
45,False,2,0,0,7380.0,5744.36136,13279.5348,10605.58008,4734.79764,0.0,6821.37888
45,False,2,1,1,8700.00732,7149.43584,13959.8676,13223.9484,5742.40248,6827.41776,7831.0818
45,False,2,2,1,8700.00732,9054.60648,14541.4296,15842.3172,6441.86496,11198.13864,7729.73436
45,False,2,3,1,11503.33668,11054.98608,15308.0784,18460.6872,8176.99656,12542.9748,8711.77368
45,False,2,4,1,11503.33668,13528.6536,15356.4096,21079.0548,9094.08036,12542.9748,8196.5076
45,True,1,0,0,10473.8031,3351.16548,10796.05374,5209.47984,4957.95792,0.0,6858.823979999999
45,True,1,1,1,12571.4346,4938.80388,11905.20888,7869.2088,6265.7970000000005,9519.90234,8514.41382
45,True,1,2,1,12571.4346,7236.17208,12902.1126,10528.93728,7096.22718,15965.669399999999,9924.257819999999
45,True,1,3,1,17196.717,9653.373,13624.902,13188.666,9658.42932,17948.982,13508.82
45,True,1,4,1,17196.717,11816.38188,14261.2752,15848.3952,10447.02576,17948.982,13864.9926
45,True,2,0,0,10733.61402,6143.80368,13184.1894,10418.95968,6021.96696,0.0,8029.35534
45,True,2,1,1,12571.4346,7646.5818,14137.288199999999,13078.6884,7246.75968,9519.90234,10161.10146
45,True,2,2,1,12571.4346,9684.23076,14906.3802,15738.4176,7991.02512,15965.669399999999,10709.31264
45,True,2,3,1,17196.717,11823.70968,15503.2362,18398.148,10449.69726,17948.982,12955.5468
45,True,2,4,1,17196.717,14469.3876,15783.4212,21057.8748,11414.26644,17948.982,13195.4496
46,False,1,0,0,8580.0,3994.42344,11078.1672,6782.17968,4618.89252,0.0,6318.08208
46,False,1,1,1,11784.0,5886.80892,12027.5652,12738.9804,6129.32112,8319.92796,7724.7774
46,False,1,2,1,11784.0,8625.15888,13286.4552,13216.2204,6972.05712,13664.2176,7988.8674
46,False,1,3,1,15024.0,11506.34256,13897.0224,13693.4604,9179.82492,15308.6148,9594.00804
46,False,1,4,1,15024.0,14084.5416,14250.4236,14170.6992,10016.9502,15308.6148,8633.0076
46,False,2,0,0,9516.0,7323.10992,13285.2252,13564.3596,5866.6776,0.0,7741.1016
46,False,2,1,1,11784.0,9114.34788,14489.676,18814.1196,7122.60648,8319.92796,9646.60176
46,False,2,2,1,11784.0,11543.124,15065.5812,19291.3596,7870.07004,13664.2176,8996.781
46,False,2,3,1,15024.0,14093.2776,15394.71,19768.5996,10019.78688,15308.6148,9693.906
46,False,2,4,1,15024.0,17246.7948,15763.2528,20245.8396,11043.71556,15308.6148,8757.06228
46,True,1,0,0,10875.94404,3911.42244,11643.83352,6736.54032,5358.04572,0.0,7187.92608
46,True,1,1,1,16229.1816,5764.48644,12625.4652,12665.64,7969.17336,12231.8688,11773.66404
46,True,1,2,1,16229.1816,8445.93528,13585.3752,13115.1792,8940.76836,19609.4196,13537.0008
46,True,1,3,1,20186.7888,11267.25072,14849.9808,13564.7196,11397.03876,21879.4332,16870.1172
46,True,1,4,1,20186.7888,13791.876,15305.1492,14014.26,12311.8116,21879.4332,16245.1644
46,True,2,0,0,12610.512,7170.94116,13885.38,13473.0804,7167.6006,0.0,9071.76192
46,True,2,1,1,16229.1816,8924.95896,14793.5964,18695.1396,9114.33624,12231.8688,12615.0624
46,True,2,2,1,16229.1816,11303.26752,16092.1836,19144.6788,9976.09128,19609.4196,13689.726
46,True,2,3,1,20186.7888,13800.4308,16522.4976,19594.2192,12314.9112,21879.4332,15746.3748
46,True,2,4,1,20186.7888,16888.4196,16742.2656,20043.7584,13433.8092,21879.4332,15180.7188
47,False,1,0,0,7248.0,3460.1043,12062.0016,4533.2802,3925.0802999999996,0.0,4594.25592
47,False,1,1,1,10422.0,5099.3529,12801.843,6811.41282,5805.7059,7198.35972,4732.83396
47,False,1,2,1,10422.0,7471.404060000001,13945.974,9089.544419999998,6696.12012,12715.9788,4661.80464
47,False,1,3,1,14550.0,9967.18248,14813.3682,11367.6771,9100.98708,14413.7088,6212.73432
47,False,1,4,1,14550.0,12200.5044,15279.4002,13645.8096,9907.780920000001,14413.7088,5864.7460200000005
47,False,2,0,0,8226.0,6343.52454,14110.310399999998,9066.56028,5431.38738,0.0,5460.93168
47,False,2,1,1,10422.0,7895.155140000001,15279.2952,11344.6926,6855.18642,7198.35972,6117.67386
47,False,2,2,1,10422.0,9999.04356,16102.308,13622.8254,7644.93792,12715.9788,5841.0898799999995
47,False,2,3,1,14550.0,12208.072199999999,16498.4604,15900.9576,9910.51536,14413.7088,6515.85942
47,False,2,4,1,14550.0,14939.7552,16518.686999999998,18179.088600000003,10898.928960000001,14413.7088,5881.152239999999
47,True,1,0,0,8808.0,3434.16648,11050.10088,4172.37996,4466.12076,0.0,4957.6014
47,True,1,1,1,13236.0,5061.12708,12112.56,6263.21628,6580.67868,9838.57104,5935.25388
47,True,1,2,1,13236.0,7415.39724,13301.6376,8354.05224,7402.79736,16398.0396,6564.26592
47,True,1,3,1,18132.0,9892.46556,14053.6992,10444.8882,10024.4202,18416.3364,9270.78876
47,True,1,4,1,18132.0,12109.0464,14828.9208,12535.7256,10823.31516,18416.3364,9021.44532
47,True,2,0,0,10392.0,6295.97172,13525.4148,8344.76004,6023.99748,0.0,5887.11324
47,True,2,1,1,13236.0,7835.97144,14686.212,10435.59672,7549.66404,9838.57104,7351.82004
47,True,2,2,1,13236.0,9924.08784,15482.4516,12526.4328,8278.84056,16398.0396,7260.219
47,True,2,3,1,18132.0,12116.5572,16198.8396,14617.2684,10826.061,18416.3364,8669.54664
47,True,2,4,1,18132.0,14827.7628,16447.3092,16708.104,11817.34128,18416.3364,8119.57836
48,False,1,0,0,6180.0,3107.35014,11437.2096,5334.69,3386.32506,0.0,5200.08288
48,False,1,1,1,8808.0,4579.47918,12177.6132,7935.29736,4922.83572,8405.14194,6584.720579999999
48,False,1,2,1,8808.0,6709.70256,13501.423200000001,10535.904,5707.909019999999,15246.013200000001,7913.94324
48,False,1,3,1,11616.0,8951.03796,13973.3922,13136.5104,7510.90686,17350.896,10204.578000000001
48,False,1,4,1,11616.0,10956.676019999999,14243.2836,15737.118,8240.05518,17350.896,10412.84364
48,False,2,0,0,6852.0,5696.80884,13398.337800000001,10669.37988,4602.4347,0.0,5880.61338
48,False,2,1,1,8808.0,7090.25172,14708.3394,13269.9876,5850.63174,8405.14194,7781.2617
48,False,2,2,1,8808.0,8979.65076,15194.0328,15870.5952,6559.236,15246.013200000001,8582.37888
48,False,2,3,1,11616.0,10963.4718,15414.117,18471.2004,8242.525979999999,17350.896,9851.886480000001
48,False,2,4,1,11616.0,13416.662400000001,15496.1862,21071.808,9123.09444,17350.896,9848.68722
48,True,1,0,0,7436.26938,3169.60068,10189.04148,4999.34988,3788.9559,0.0,5314.098599999999
48,True,1,1,1,10533.89358,4671.2214,11246.47782,7676.46168,5528.01708,10690.07742,7382.15808
48,True,1,2,1,10533.89358,6844.119839999999,12449.1582,10353.57348,6303.74634,16948.2078,8757.94338
48,True,1,3,1,14129.7912,9130.35756,13138.690200000001,13030.684799999999,8336.87694,18873.7866,11807.53932
48,True,1,4,1,14129.7912,11176.1748,13605.8406,15707.796600000001,9111.1311,18873.7866,12014.42196
48,True,2,0,0,7996.18398,5810.93502,12649.878,9998.69976,4995.96042,0.0,5892.65628
48,True,2,1,1,10533.89358,7232.29392,13802.229599999999,12675.8112,6440.2233,10690.07742,8689.20918
48,True,2,2,1,10533.89358,9159.5442,14452.5162,15352.922999999999,7098.53982,16948.2078,9341.21484
48,True,2,3,1,14129.7912,11183.107199999999,14879.6616,18030.0354,9113.63856,18873.7866,10997.86344
48,True,2,4,1,14129.7912,13685.4426,15148.378799999999,20707.1472,10018.8501,18873.7866,11179.01184
49,False,1,0,0,6726.0,2951.7231,11276.12004,8206.79004,3533.25216,0.0,6236.77254
49,False,1,1,1,8112.0,4350.1227,12062.6232,12268.0704,4570.92186,5931.16092,6832.11144
49,False,1,2,1,8112.0,6373.65636,12827.605800000001,16329.3504,5329.1720399999995,11772.4563,8015.16798
49,False,1,3,1,10818.0,8502.738239999999,13361.6064,20390.6292,7035.491400000001,13569.7788,10627.09752
49,False,1,4,1,10818.0,10407.92724,13880.9766,24451.9092,7723.812,13569.7788,11291.69934
49,False,2,0,0,6936.0,5411.4924,13243.4286,16413.5796,4484.484,0.0,8315.17974
49,False,2,1,1,8112.0,6735.14724,13984.437,20474.8596,5463.607679999999,5931.16092,9554.8572
49,False,2,2,1,8112.0,8529.9192,14527.714199999999,24536.1396,6131.06784,11772.4563,10393.125
49,False,2,3,1,10818.0,10414.38246,15048.675,28597.4184,7726.1598,13569.7788,11886.11718
49,False,2,4,1,10818.0,12744.707999999999,15373.897799999999,32658.6996,8573.49642,13569.7788,12490.444800000001
49,True,1,0,0,6472.13964,2998.41132,10749.29292,7837.4802,3412.7574,0.0,5999.5236
49,True,1,1,1,8708.89008,4418.92968,11680.90428,11802.98364,4761.63204,7855.82004,7158.77712
49,True,1,2,1,8708.89008,6474.471,12458.07,15768.4872,5482.96656,15454.458,9006.30468
49,True,1,3,1,11468.07564,8637.2292,13364.7816,19733.9916,7252.45752,17792.4972,12057.8436
49,True,1,4,1,11468.07564,10572.55296,13685.3448,23699.4948,7946.42208,17792.4972,12792.1872
49,True,2,0,0,7102.17264,5497.08804,12884.6628,15674.9604,4553.85204,0.0,8043.28932
49,True,2,1,1,8708.89008,6841.67868,13669.0764,19640.4624,5624.76816,7855.82004,9745.66776
49,True,2,2,1,8708.89008,8664.84012,14672.4744,23605.9668,6284.12184,15454.458,11017.89036
49,True,2,3,1,11468.07564,10579.11036,15129.4236,27571.4712,7948.77324,17792.4972,13190.2104
49,True,2,4,1,11468.07564,12946.296,15187.1352,31536.9756,8795.47116,17792.4972,13561.1256
50,False,1,0,0,7296.0,3392.66604,11885.7708,7233.27984,3872.92524,0.0,5159.7264
50,False,1,1,1,9756.0,4999.96476,13220.5896,10852.9614,5356.62708,8271.83424,5756.0274
50,False,1,2,1,9756.0,7325.78388,14012.2476,14472.6432,6230.28876,20220.0396,7958.29692
50,False,1,3,1,12912.0,9772.91964,14671.2696,18092.3244,8361.405,23896.4112,11340.78876
50,False,1,4,1,12912.0,11962.71456,14965.824,21712.008,9128.16432,23896.4112,11562.531
50,False,2,0,0,7728.0,6219.88848,14544.8484,14466.5592,5136.483,0.0,6513.37128
50,False,2,1,1,9756.0,7741.27656,15310.434,18086.2416,6386.3628,8271.83424,7529.59356
50,False,2,2,1,9756.0,9804.15888,16000.686,21705.9228,7148.27712,20220.0396,8941.64868
50,False,2,3,1,12912.0,11970.13404,16289.8788,25325.604,9130.76148,23896.4112,11032.48464
50,False,2,4,1,12912.0,14648.5752,16749.3252,28945.2864,10068.61968,23896.4112,11240.2266
50,True,1,0,0,7710.0,3257.78982,10200.14502,6866.38032,3974.06268,0.0,4845.5127
50,True,1,1,1,10530.0,4801.19016,11556.8946,10295.783940000001,5555.09472,9569.58798,5661.35154
50,True,1,2,1,10530.0,7034.5459200000005,12536.1498,13725.189,6364.3275,20598.7806,7582.1565
50,True,1,3,1,15066.0,9384.39444,13262.367,17154.5922,8859.342059999999,23992.377,11109.98436
50,True,1,4,1,15066.0,11487.13326,13994.575799999999,20583.997199999998,9621.2472,23992.377,11379.441299999999
50,True,2,0,0,8598.0,5972.61456,13125.5154,13732.7604,5279.50836,0.0,6224.38878
50,True,2,1,1,10530.0,7433.51988,14058.5658,17162.1642,6508.89186,9569.58798,7477.35936
50,True,2,2,1,10530.0,9414.39294,14751.93,20591.568,7226.64006,20598.7806,8557.5549
50,True,2,3,1,15066.0,11494.25826,15501.1728,24020.972999999998,9623.82894,23992.377,10856.83194
50,True,2,4,1,15066.0,14066.2176,16054.938,27450.378,10555.75122,23992.377,10835.30496
